,anneal_temp_unit,anneal_temperature,anneal_time,anneal_time_unit,contributor_key,cool_method,detector,label,magnification,micrograph_id,micron_bar,micron_bar_px,micron_bar_units,path,primary_microconstituent,sample_id,sample_key
941,C,900.0,5.0,M,2,Q,SE,AC1 900C 5M Q,982x,942,20.0,103,um,micrograph942.tif,,22.0,22.0
942,,,,,2,,SE,,491x,943,50.0,129,um,micrograph943.tif,,,
943,,,,,2,,SE,,34372X,944,500.0,90,nm,micrograph944.tif,quality,,
944,,,,,2,,BSE,Midrex DRI,98x,945,200.0,103,um,micrograph945.tif,sample,46.0,46.0
945,,,,,2,,SE,,3437x,946,5.0,90,um,micrograph946.tif,,,
946,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,947,20.0,103,um,micrograph947.tif,spheroidite,39.0,39.0
947,,,,,2,,SE,IN3 Unetched,1964X,948,10.0,103,um,micrograph948.tif,quality,45.0,45.0
948,,,,,2,,SE,,49X,949,500.0,129,um,micrograph949.tif,network,,
949,,,,,2,,SE,SIS_XL.TIF,491x,950,50.0,129,um,micrograph950.bmp,indent,47.0,47.0
950,,,,,2,,BSE,SIS_XL.TIF,1178X,951,20.0,124,um,micrograph951.tif,martensite,47.0,47.0
951,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1964X,952,10.0,103,um,micrograph952.tif,spheroidite,21.0,21.0
952,,,,,2,,SE,,11785x,953,2.0,124,um,micrograph953.tif,pearlite,,
953,,,,,2,,SE,AC1 IS1010H 35X etched,786x,954,20.0,83,um,micrograph954.tif,martensite,41.0,41.0
954,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,3437X,955,5.0,90,um,micrograph955.tif,spheroidite+widmanstatten,34.0,34.0
955,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,956,10.0,103,um,micrograph956.png,spheroidite,36.0,36.0
956,,,,,2,,SE,,786x,957,20.0,83,um,micrograph957.tif,crack,,
957,,,,,2,,BSE,Midrex DRI,,958,2.0,103,um,micrograph958.tif,quality,46.0,46.0
958,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,98x,959,200.0,103,um,micrograph959.tif,network,34.0,34.0
959,,,,,2,,SE,SIS_XL.TIF,,960,10.0,129,um,micrograph960.tif,hole,47.0,47.0
960,,,,,2,,SE,,49X,961,500.0,129,um,micrograph961.tif,network,,
961,,,,,2,,SE,ET Gyro,,962,200.0,103,nm,micrograph962.tif,quality,42.0,42.0
962,,,,,2,,SE,SIS_XL.TIF,1178X,963,20.0,124,um,micrograph963.tif,martensite,47.0,47.0
963,,,,,2,,BSE,SIS_XL.TIF,98x,964,200.0,103,um,micrograph964.bmp,indent,47.0,47.0
964,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,246x,965,100.0,129,um,micrograph965.tif,network,34.0,34.0
965,,,,,2,,SE,IN3 Unetched,79x,966,200.0,83,um,micrograph966.tif,sample,45.0,45.0
966,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,11785x,967,2.0,124,um,micrograph967.tif,spheroidite+widmanstatten,4.0,4.0
967,,,,,2,,BSE,SIS_XL.TIF,98X,968,200.0,103,um,micrograph968.tif,network,47.0,47.0
968,,,,,2,,,,,969,100.0,92,mm,micrograph969.tif,hole,,
969,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,970,20.0,103,um,micrograph970.tif,spheroidite,20.0,20.0
970,,,,,2,,SE,SIS_XL.TIF,98X,971,200.0,103,um,micrograph971.tif,network,47.0,47.0
971,,,,,2,,BSE,SIS_XL.TIF,246x,972,100.0,129,um,micrograph972.bmp,indent,47.0,47.0
972,,,,,2,,SE,AC1 + vickers mark,98x,973,200.0,103,um,micrograph973.tif,network,3.0,3.0
973,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1473X,974,20.0,154,um,micrograph974.tif,spheroidite+widmanstatten,25.0,25.0
974,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1964X,975,10.0,103,um,micrograph975.tif,crack,38.0,38.0
975,,,,,2,,SE,SIS_XL.TIF,35x,976,500.0,92,um,micrograph976.bmp,sample,47.0,47.0
976,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,491x,977,50.0,129,um,micrograph977.tif,quality,31.0,31.0
977,,,,,2,,SE,IN3 Unetched,491x,978,50.0,129,um,micrograph978.tif,crack,45.0,45.0
978,,,,,2,,SE,IN3 Unetched,638x,979,20.0,67,um,micrograph979.tif,hole,45.0,45.0
979,,,,,2,,BSE,IN3 Unetched,1964X,980,10.0,103,um,micrograph980.tif,sample,45.0,45.0
980,,,,,2,,SE,SIS_XL.TIF,491x,981,50.0,129,um,micrograph981.bmp,indent,47.0,47.0
981,,,,,2,,SE,SIS_XL.TIF,49X,982,500.0,129,um,micrograph982.tif,quality,47.0,47.0
982,,,,,2,,SE,SIS_XL.TIF,35x,983,500.0,92,um,micrograph983.bmp,quality,47.0,47.0
983,,,,,2,,SE,AC1 IS1010H 35X etched,1178X,984,20.0,124,um,micrograph984.tif,martensite,41.0,41.0
984,,,,,2,,SE,SIS_XL.TIF,,985,10.0,129,um,micrograph985.tif,pearlite,47.0,47.0
985,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1473X,986,20.0,154,um,micrograph986.tif,spheroidite,28.0,28.0
986,,,,,2,,SE,SIS_XL.TIF,246x,987,100.0,129,um,micrograph987.bmp,indent,47.0,47.0
987,,,,,2,,SE,IN3 Unetched,19641x,988,1.0,103,um,micrograph988.tif,crack,45.0,45.0
988,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,491x,989,50.0,129,um,micrograph989.tif,spheroidite+widmanstatten,28.0,28.0
989,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,4910X,990,5.0,129,um,micrograph990.tif,spheroidite,23.0,23.0
990,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,1964X,991,10.0,103,um,micrograph991.tif,spheroidite,14.0,14.0
991,,,,,2,,SE,IN3 Unetched,11785x,992,2.0,124,um,micrograph992.tif,crack,45.0,45.0
992,,,,,2,,BSE,,982x,993,20.0,103,um,micrograph993.tif,,,
993,,,,,2,,SE,,,994,2.0,83,um,micrograph994.tif,pearlite+spheroidite,,
994,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,3437X,995,5.0,90,um,micrograph995.tif,spheroidite,34.0,34.0
995,,,,,2,,SE,SIS_XL.TIF,1178X,996,20.0,124,um,micrograph996.tif,hole,47.0,47.0
996,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,1964X,997,10.0,103,um,micrograph997.tif,pearlite+spheroidite,5.0,5.0
997,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,,998,2.0,103,um,micrograph998.tif,spheroidite,2.0,2.0
998,C,970.0,48.0,H,2,Q,SE,AC1 970C 48H Q,98x,999,200.0,103,um,micrograph999.tif,network,27.0,27.0
999,,,,,2,,SE,,9820X,1000,2.0,103,um,micrograph1000.tif,quality,,
1000,,,,,2,,SE,ET Gyro,98x,1001,200.0,103,um,micrograph1001.tif,network,42.0,42.0
1001,,,,,2,,SE,SIS_XL.TIF,14731x,1002,2.0,154,um,micrograph1002.tif,quality,47.0,47.0
1002,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1964X,1003,10.0,103,um,micrograph1003.tif,spheroidite+widmanstatten,38.0,38.0
1003,,,,,2,,SE,IN3 Unetched,49102x,1004,500.0,129,nm,micrograph1004.tif,quality,45.0,45.0
1004,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,982x,1005,20.0,103,um,micrograph1005.tif,spheroidite+widmanstatten,34.0,34.0
1005,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,4910X,1006,5.0,129,um,micrograph1006.tif,spheroidite,23.0,23.0
1006,C,970.0,5.0,M,2,FC,BSE,AC1 970 5M FC,4910X,1007,5.0,129,um,micrograph1007.tif,quality,34.0,34.0
1007,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,982x,1008,20.0,103,um,micrograph1008.tif,spheroidite,33.0,33.0
1008,,,,,2,,SE,SIS_XL.TIF,982x,1009,20.0,103,um,micrograph1009.tif,martensite,47.0,47.0
1009,,,,,2,,SE,,49X,1010,500.0,129,um,micrograph1010.tif,network,,
1010,,,,,2,,SE,ET Gyro,,1011,2.0,103,um,micrograph1011.tif,pearlite,42.0,42.0
1011,,,,,2,,SE,AC1 IS1010H 35X etched,1964X,1012,10.0,103,um,micrograph1012.tif,martensite,41.0,41.0
1012,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,4910X,1013,5.0,129,um,micrograph1013.tif,spheroidite,38.0,38.0
1013,,,,,2,,SE,SIS_XL.TIF,34372X,1014,500.0,90,nm,micrograph1014.jpg,quality,47.0,47.0
1014,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,4910X,1015,5.0,129,um,micrograph1015.tif,spheroidite,2.0,2.0
1015,,,,,2,,SE,,491x,1016,50.0,129,um,micrograph1016.tif,,,
1016,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,982x,1017,20.0,103,um,micrograph1017.tif,spheroidite,21.0,21.0
1017,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1018,10.0,103,um,micrograph1018.tif,spheroidite,33.0,33.0
1018,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,98x,1019,200.0,103,um,micrograph1019.tif,network,34.0,34.0
1019,C,800.0,90.0,M,2,Q,SE,AC1 800C 90M Q,1964X,1020,10.0,103,um,micrograph1020.tif,spheroidite,12.0,12.0
1020,C,800.0,90.0,M,2,Q,BSE,AC1 800C 900C 970C 90M Q,,1021,100.0,103,um,micrograph1021.tif,,11.0,11.0
1021,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1022,10.0,103,um,micrograph1022.png,spheroidite,40.0,40.0
1022,,,,,2,,SE,,49X,1023,500.0,129,um,micrograph1023.tif,network,,
1023,,,,,2,,SE,SIS_XL.TIF,98X,1024,200.0,103,um,micrograph1024.tif,quality,47.0,47.0
1024,,,,,2,,BSE,SIS_XL.TIF,6383x,1025,2.0,67,um,micrograph1025.tif,pearlite,47.0,47.0
1025,,,,,2,,SE,,49X,1026,500.0,129,um,micrograph1026.tif,network,,
1026,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,1964X,1027,10.0,103,um,micrograph1027.tif,spheroidite,33.0,33.0
1027,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,1964X,1028,10.0,103,um,micrograph1028.tif,spheroidite,16.0,16.0
1028,,,,,2,,BSE,,,1029,10.0,129,um,micrograph1029.tif,quality,,
1029,,,,,2,,BSE,AC1 IS1010H 35X etched,786x,1030,20.0,83,um,micrograph1030.tif,martensite,41.0,41.0
1030,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1031,5.0,129,um,micrograph1031.tif,spheroidite,7.0,7.0
1031,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1964X,1032,10.0,103,um,micrograph1032.png,spheroidite,37.0,37.0
1032,,,,,2,,SE,,4910X,1033,5.0,129,um,micrograph1033.tif,pearlite+spheroidite,,
1033,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1034,5.0,90,um,micrograph1034.tif,,40.0,40.0
1034,C,1000.0,5.0,M,2,Q,,AC1 1000C 5M Q,49X,1035,500.0,129,um,micrograph1035.tif,network,4.0,4.0
1035,,,,,2,,SE,SIS_XL.TIF,24551X,1036,1.0,129,um,micrograph1036.tif,quality,47.0,47.0
1036,,,,,2,,,,246x,1037,100.0,129,um,micrograph1037.tif,,,
1037,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,982x,1038,20.0,103,um,micrograph1038.tif,spheroidite,17.0,17.0
1038,,,,,2,,SE,,3437x,1039,5.0,90,um,micrograph1039.tif,pearlite,,
1039,,,,,2,,SE,AC1 + vickers mark,98x,1040,200.0,103,um,micrograph1040.tif,network,3.0,3.0
1040,,,,,2,,BSE,,1473X,1041,20.0,154,um,micrograph1041.tif,quality,,
1041,,,,,2,,SE,IN3 Unetched,96X,1042,200.0,101,um,micrograph1042.tif,crack,45.0,45.0
1042,,,,,2,,SE,,,1043,100.0,103,um,micrograph1043.tif,,,
1043,,,,,2,,SE,IN3 Unetched,,1044,100.0,103,um,micrograph1044.tif,hole,45.0,45.0
1044,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1045,10.0,103,um,micrograph1045.png,spheroidite,36.0,36.0
1045,,,,,2,,SE,,1473X,1046,20.0,154,um,micrograph1046.tif,pearlite+widmanstatten,,
1046,,,,,2,,SE,,147x,1047,200.0,154,um,micrograph1047.tif,,,
1047,,,,,2,,BSE,SIS_XL.TIF,1178X,1048,20.0,124,um,micrograph1048.tif,martensite,47.0,47.0
1048,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,98X,1049,200.0,103,um,micrograph1049.tif,network,25.0,25.0
1049,,,,,2,,SE,,49X,1050,500.0,129,um,micrograph1050.tif,sample,,
1050,,,,,2,,SE,IN3 Unetched,491x,1051,50.0,129,um,micrograph1051.tif,crack,45.0,45.0
1051,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,3437X,1052,5.0,90,um,micrograph1052.tif,spheroidite,29.0,29.0
1052,,,,,2,,SE,ET Gyro,4910x,1053,5.0,129,um,micrograph1053.tif,pearlite,42.0,42.0
1053,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1473X,1054,20.0,154,um,micrograph1054.tif,spheroidite,28.0,28.0
1054,,,,,2,,SE,AC1 IS1010H 35X etched,1964X,1055,10.0,103,um,micrograph1055.tif,martensite,41.0,41.0
1055,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1056,10.0,103,um,micrograph1056.png,spheroidite,36.0,36.0
1056,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,4910X,1057,5.0,129,um,micrograph1057.tif,spheroidite+widmanstatten,34.0,34.0
1057,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1058,20.0,103,um,micrograph1058.tif,spheroidite,37.0,37.0
1058,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1059,10.0,103,um,micrograph1059.tif,spheroidite,17.0,17.0
1059,,,,,2,,BSE,SIS_XL.TIF,,1060,100.0,103,um,micrograph1060.tif,,47.0,47.0
1060,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1061,20.0,103,um,micrograph1061.tif,spheroidite,37.0,37.0
1061,,,,,2,,SE,IN1 Etched Sample,24551X,1062,1.0,129,um,micrograph1062.tif,pearlite,44.0,44.0
1062,C,900.0,5.0,M,2,Q,SE,AC1 900C 5M Q,1964X,1063,10.0,103,um,micrograph1063.tif,spheroidite+widmanstatten,22.0,22.0
1063,,,,,2,,SE,IN1 Etched Sample,102x,1064,200.0,107,um,micrograph1064.tif,network,44.0,44.0
1064,,,,,2,,BSE,,,1065,500.0,129,um,micrograph1065.tif,,,
1065,,,,,2,,SE,IN3 Unetched,99x,1066,200.0,104,um,micrograph1066.tif,crack,45.0,45.0
1066,,,,,2,,BSE,,344x,1067,50.0,90,um,micrograph1067.tif,,,
1067,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,4910X,1068,5.0,129,um,micrograph1068.tif,pearlite+spheroidite,5.0,5.0
1068,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,246x,1069,100.0,129,um,micrograph1069.tif,sample,34.0,34.0
1069,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,,1070,20.0,124,um,micrograph1070.tif,quality,33.0,33.0
1070,,,,,2,,SE,SIS_XL.TIF,982x,1071,20.0,103,um,micrograph1071.tif,,47.0,47.0
1071,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,98x,1072,200.0,103,um,micrograph1072.tif,network,31.0,31.0
1072,,,,,2,,BSE,,35x,1073,500.0,92,um,micrograph1073.tif,,,
1073,C,800.0,90.0,M,2,Q,SE,AC1 800C 90M Q,246x,1074,100.0,129,um,micrograph1074.tif,,12.0,12.0
1074,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,98X,1075,200.0,103,um,micrograph1075.tif,network,25.0,25.0
1075,,,,,2,,SE,ET Gyro,,1076,2.0,103,um,micrograph1076.tif,pearlite,42.0,42.0
1076,,,,,2,,SE,,98X,1077,200.0,103,um,micrograph1077.tif,network,,
1077,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,491x,1078,50.0,129,um,micrograph1078.tif,pearlite+widmanstatten,8.0,8.0
1078,,,,,2,,SE,SIS_XL.TIF,1964X,1079,10.0,103,um,micrograph1079.tif,martensite,47.0,47.0
1079,,,,,2,,SE,,49X,1080,500.0,129,um,micrograph1080.tif,network,,
1080,,,,,2,,BSE,,147x,1081,200.0,154,um,micrograph1081.tif,,,
1081,,,,,2,,SE,,49X,1082,500.0,129,um,micrograph1082.tif,network,,
1082,,,,,2,,SE,IN1 Etched Sample,,1083,2.0,103,um,micrograph1083.tif,pearlite,44.0,44.0
1083,,,,,2,,BSE,SIS_XL.TIF,246x,1084,100.0,129,um,micrograph1084.bmp,indent,47.0,47.0
1084,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,638x,1085,20.0,67,um,micrograph1085.tif,quality,33.0,33.0
1085,,,,,2,,SE,SIS_XL.TIF,246x,1086,100.0,129,um,micrograph1086.tif,,47.0,47.0
1086,,,,,2,,SE,SIS_XL.TIF,246x,1087,100.0,129,um,micrograph1087.tif,,47.0,47.0
1087,C,970.0,24.0,H,2,FC,BSE,AC1 970C 24H FC,18x,1088,1.0,93,mm,micrograph1088.tif,sample,30.0,30.0
1088,C,970.0,24.0,H,2,FC,BSE,AC1 970C 24H FC,,1089,500.0,129,um,micrograph1089.tif,sample,30.0,30.0
1089,,,,,2,,SE,SIS_XL.TIF,98X,1090,200.0,103,um,micrograph1090.tif,,47.0,47.0
1090,,,,,2,,BSE,,3437x,1091,5.0,90,um,micrograph1091.tif,quality,,
1091,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,982x,1092,20.0,103,um,micrograph1092.tif,spheroidite,14.0,14.0
1092,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1964X,1093,10.0,103,um,micrograph1093.tif,spheroidite+widmanstatten,38.0,38.0
1093,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1473X,1094,20.0,154,um,micrograph1094.tif,spheroidite,26.0,26.0
1094,,,,,2,,BSE,SIS_XL.TIF,4910X,1095,5.0,129,um,micrograph1095.tif,,47.0,47.0
1095,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,1096,2.0,103,um,micrograph1096.tif,spheroidite,6.0,6.0
1096,,,,,2,,SE,,982x,1097,20.0,103,um,micrograph1097.tif,pearlite+widmanstatten,,
1097,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,1964X,1098,10.0,103,um,micrograph1098.tif,spheroidite,23.0,23.0
1098,,,,,2,,BSE,SIS_XL.TIF,,1099,100.0,103,um,micrograph1099.tif,,47.0,47.0
1099,,,,,2,,SE,SIS_XL.TIF,9820X,1100,2.0,103,um,micrograph1100.tif,pearlite,47.0,47.0
1100,,,,,2,,BSE,SIS_XL.TIF,9820X,1101,2.0,103,um,micrograph1101.tif,pearlite,47.0,47.0
1101,,,,,2,,SE,ET Gyro,,1102,10.0,129,um,micrograph1102.tif,pearlite,42.0,42.0
1102,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1103,10.0,103,um,micrograph1103.tif,spheroidite,18.0,18.0
1103,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,982x,1104,20.0,103,um,micrograph1104.tif,pearlite+widmanstatten,9.0,9.0
1104,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,1964X,1105,10.0,103,um,micrograph1105.tif,spheroidite,16.0,16.0
1105,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,,1106,2.0,103,um,micrograph1106.tif,pearlite,9.0,9.0
1106,,,,,2,,SE,,49X,1107,500.0,129,um,micrograph1107.tif,,,
1107,,,,,2,,BSE,SIS_XL.TIF,98x,1108,200.0,103,um,micrograph1108.tif,,47.0,47.0
1108,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,98x,1109,200.0,103,um,micrograph1109.tif,network,19.0,19.0
1109,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1110,5.0,129,um,micrograph1110.tif,crack,14.0,14.0
1110,,,,,2,,SE,IN1 Etched Sample,,1111,500.0,129,um,micrograph1111.tif,network,44.0,44.0
1111,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,1964X,1112,10.0,103,um,micrograph1112.tif,spheroidite,2.0,2.0
1112,,,,,2,,SE,SIS_XL.TIF,4910X,1113,5.0,129,um,micrograph1113.tif,,47.0,47.0
1113,,,,,2,,SE,IN3 Unetched,1964X,1114,10.0,103,um,micrograph1114.tif,quality,45.0,45.0
1114,,,,,2,,SE,SIS_XL.TIF,,1115,2.0,103,um,micrograph1115.tif,hole,47.0,47.0
1115,,,,,2,,SE,,344x,1116,50.0,90,um,micrograph1116.tif,,,
1116,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1117,10.0,103,um,micrograph1117.tif,spheroidite,25.0,25.0
1117,,,,,2,,,,,1118,100.0,92,mm,micrograph1118.tif,hole,,
1118,,,,,2,,SE,SIS_XL.TIF,,1119,2.0,103,um,micrograph1119.tif,pearlite,47.0,47.0
1119,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,1120,2.0,83,um,micrograph1120.tif,spheroidite,6.0,6.0
1120,,,,,2,,SE,3.1 IN1 Etched Sample 1,147307X,1121,,172,,micrograph1121.jpg,figure,1.0,1.0
1121,,,,,2,,BSE,SIS_XL.TIF,98x,1122,200.0,103,um,micrograph1122.bmp,indent,47.0,47.0
1122,,,,,2,,BSE,,982x,1123,20.0,103,um,micrograph1123.tif,pearlite+widmanstatten,,
1123,,,,,2,,SE,,3437X,1124,5.0,90,um,micrograph1124.tif,hole,,
1124,,,,,2,,BSE,SIS_XL.TIF,,1125,100.0,103,um,micrograph1125.bmp,indent,47.0,47.0
1125,,,,,2,,SE,SIS_XL.TIF,4910X,1126,5.0,129,um,micrograph1126.tif,pearlite,47.0,47.0
1126,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1127,5.0,129,um,micrograph1127.tif,spheroidite,7.0,7.0
1127,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1128,200.0,103,um,micrograph1128.tif,network,37.0,37.0
1128,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,491x,1129,50.0,129,um,micrograph1129.tif,spheroidite+widmanstatten,33.0,33.0
1129,C,900.0,5.0,M,2,Q,SE,AC1 900C 5M Q,1964X,1130,10.0,103,um,micrograph1130.tif,,22.0,22.0
1130,,,,,2,,SE,SIS_XL.TIF,98X,1131,200.0,103,um,micrograph1131.tif,sample,47.0,47.0
1131,,,,,2,,SE,,491x,1132,50.0,129,um,micrograph1132.tif,,,
1132,,,,,2,,SE,IN3 Unetched,3437X,1133,5.0,90,um,micrograph1133.tif,quality,45.0,45.0
1133,,,,,2,,SE,AC1 + vickers mark,98x,1134,200.0,103,um,micrograph1134.tif,network,3.0,3.0
1134,,,,,2,,SE,,4910x,1135,5.0,129,um,micrograph1135.tif,,,
1135,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,3437X,1136,5.0,90,um,micrograph1136.tif,spheroidite,28.0,28.0
1136,,,,,2,,SE,,,1137,100.0,103,um,micrograph1137.tif,,,
1137,C,800.0,90.0,M,2,Q,SE,AC1 800C 900C 970C 90M Q,4910x,1138,5.0,129,um,micrograph1138.tif,spheroidite,11.0,11.0
1138,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1964X,1139,10.0,103,um,micrograph1139.png,spheroidite,39.0,39.0
1139,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1140,10.0,103,um,micrograph1140.png,spheroidite,36.0,36.0
1140,,,,,2,,BSE,,982x,1141,20.0,103,um,micrograph1141.tif,,,
1141,,,,,2,,SE,,,1142,500.0,129,um,micrograph1142.tif,network,,
1142,,,,,2,,BSE,SIS_XL.TIF,1473X,1143,20.0,154,um,micrograph1143.tif,hole,47.0,47.0
1143,,,,,2,,SE,,3437X,1144,5.0,90,um,micrograph1144.tif,pearlite,,
1144,,,,,2,,SE,SIS_XL.TIF,1964X,1145,10.0,103,um,micrograph1145.tif,spheroidite,47.0,47.0
1145,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1964X,1146,10.0,103,um,micrograph1146.tif,spheroidite,39.0,39.0
1146,,,,,2,,SE,SIS_XL.TIF,1964X,1147,10.0,103,um,micrograph1147.tif,hole,47.0,47.0
1147,,,,,2,,BSE,,,1148,100.0,103,um,micrograph1148.tif,,,
1148,,,,,2,,SE,,344x,1149,50.0,90,um,micrograph1149.tif,,,
1149,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,1150,20.0,103,um,micrograph1150.tif,spheroidite,33.0,33.0
1150,,,,,2,,BSE,SIS_XL.TIF,98x,1151,200.0,103,um,micrograph1151.tif,quality,47.0,47.0
1151,,,,,2,,SE,,638x,1152,20.0,67,um,micrograph1152.tif,pearlite,,
1152,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,,1153,10.0,129,um,micrograph1153.tif,sample,30.0,30.0
1153,,,,,2,,SE,SIS_XL.TIF,63833X,1154,200.0,67,nm,micrograph1154.tif,,47.0,47.0
1154,,,,,2,,BSE,SIS_XL.TIF,982x,1155,20.0,103,um,micrograph1155.tif,pearlite,47.0,47.0
1155,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,491x,1156,50.0,129,um,micrograph1156.tif,spheroidite+widmanstatten,32.0,32.0
1156,,,,,2,,SE,,4910X,1157,5.0,129,um,micrograph1157.tif,pearlite,,
1157,,,,,2,,BSE,SIS_XL.TIF,,1158,500.0,129,um,micrograph1158.tif,hole,47.0,47.0
1158,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,1473X,1159,20.0,154,um,micrograph1159.tif,spheroidite,24.0,24.0
1159,,,,,2,,BSE,SIS_XL.TIF,98x,1160,200.0,103,um,micrograph1160.bmp,indent,47.0,47.0
1160,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1161,20.0,103,um,micrograph1161.tif,spheroidite,37.0,37.0
1161,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,118x,1162,200.0,124,um,micrograph1162.tif,network,9.0,9.0
1162,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,1473X,1163,20.0,154,um,micrograph1163.tif,spheroidite,24.0,24.0
1163,C,970.0,90.0,M,2,FC,BSE,AC1 970C 90M FC,982x,1164,20.0,103,um,micrograph1164.tif,spheroidite,35.0,35.0
1164,,,,,2,,SE,,4910x,1165,5.0,129,um,micrograph1165.tif,pearlite,,
1165,,,,,2,,BSE,SIS_XL.TIF,982x,1166,20.0,103,um,micrograph1166.bmp,crack,47.0,47.0
1166,C,800.0,90.0,M,2,Q,SE,AC1 800C 900C 970C 90M Q,982x,1167,20.0,103,um,micrograph1167.tif,spheroidite,11.0,11.0
1167,,,,,2,,SE,,1473X,1168,20.0,154,um,micrograph1168.tif,pearlite+spheroidite,,
1168,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,147x,1169,200.0,154,um,micrograph1169.tif,sample,34.0,34.0
